Date,Panamax,NeoPanamax,Overall,Change,Notice Panamax,Downward Panama,Upward Panamax,Notice NeoPanamax,Downward NeoPanamax,Upward NeoPanamax,gatun_depth
1/1/2015,12.04,,12.04,12.04,,0,1,,,,26.63
1/2/2015,12.04,,12.04,,,0,1,,,,26.62
1/3/2015,12.04,,12.04,,,0,1,,,,26.61
1/4/2015,12.04,,12.04,,,0,1,,,,26.6
1/5/2015,12.04,,12.04,,,0,1,,,,26.59
1/6/2015,12.04,,12.04,,,0,1,,,,26.58
1/7/2015,12.04,,12.04,,,0,1,,,,26.57
1/8/2015,12.04,,12.04,,,0,1,,,,26.56
1/9/2015,12.04,,12.04,,,0,1,,,,26.55
1/10/2015,12.04,,12.04,,,0,1,,,,26.54
1/11/2015,12.04,,12.04,,,0,1,,,,26.53
1/12/2015,12.04,,12.04,,,0,1,,,,26.52
1/13/2015,12.04,,12.04,,,0,1,,,,26.51
1/14/2015,12.04,,12.04,,,0,1,,,,26.5
1/15/2015,12.04,,12.04,,,0,1,,,,26.49
1/16/2015,12.04,,12.04,,,0,1,,,,26.48
1/17/2015,12.04,,12.04,,,0,1,,,,26.48
1/18/2015,12.04,,12.04,,,0,1,,,,26.47
1/19/2015,12.04,,12.04,,,0,1,,,,26.47
1/20/2015,12.04,,12.04,,,0,1,,,,26.46
1/21/2015,12.04,,12.04,,,0,1,,,,26.45
1/22/2015,12.04,,12.04,,,0,1,,,,26.44
1/23/2015,12.04,,12.04,,,0,1,,,,26.43
1/24/2015,12.04,,12.04,,,0,1,,,,26.42
1/25/2015,12.04,,12.04,,,0,1,,,,26.41
1/26/2015,12.04,,12.04,,,0,1,,,,26.4
1/27/2015,12.04,,12.04,,,0,1,,,,26.39
1/28/2015,12.04,,12.04,,,0,1,,,,26.37
1/29/2015,12.04,,12.04,,,0,1,,,,26.36
1/30/2015,12.04,,12.04,,,0,1,,,,26.34
1/31/2015,12.04,,12.04,,,0,1,,,,26.33
2/1/2015,12.04,,12.04,,,0,1,,,,26.32
2/2/2015,12.04,,12.04,,,0,1,,,,26.31
2/3/2015,12.04,,12.04,,,0,1,,,,26.3
2/4/2015,12.04,,12.04,,,0,1,,,,26.28
2/5/2015,12.04,,12.04,,,0,1,,,,26.27
2/6/2015,12.04,,12.04,,,0,1,,,,26.26
2/7/2015,12.04,,12.04,,,0,1,,,,26.25
2/8/2015,12.04,,12.04,,,0,1,,,,26.24
2/9/2015,12.04,,12.04,,,0,1,,,,26.23
2/10/2015,12.04,,12.04,,,0,1,,,,26.22
2/11/2015,12.04,,12.04,,,0,1,,,,26.21
2/12/2015,12.04,,12.04,,,0,1,,,,26.19
2/13/2015,12.04,,12.04,,,0,1,,,,26.17
2/14/2015,12.04,,12.04,,,0,1,,,,26.15
2/15/2015,12.04,,12.04,,,0,1,,,,26.15
2/16/2015,12.04,,12.04,,,0,1,,,,26.13
2/17/2015,12.04,,12.04,,,0,1,,,,26.12
2/18/2015,12.04,,12.04,,,0,1,,,,26.1
2/19/2015,12.04,,12.04,,,0,1,,,,26.08
2/20/2015,12.04,,12.04,,,0,1,,,,26.07
2/21/2015,12.04,,12.04,,,0,1,,,,26.05
2/22/2015,12.04,,12.04,,,0,1,,,,26.03
2/23/2015,12.04,,12.04,,,0,1,,,,26.02
2/24/2015,12.04,,12.04,,,0,1,,,,26
2/25/2015,12.04,,12.04,,,0,1,,,,25.98
2/26/2015,12.04,,12.04,,,0,1,,,,25.97
2/27/2015,12.04,,12.04,,,0,1,,,,25.95
2/28/2015,12.04,,12.04,,,0,1,,,,25.93
3/1/2015,12.04,,12.04,,,0,1,,,,25.91
3/2/2015,12.04,,12.04,,,0,1,,,,25.89
3/3/2015,12.04,,12.04,,,0,1,,,,25.88
3/4/2015,12.04,,12.04,,,0,1,,,,25.86
3/5/2015,12.04,,12.04,,,0,1,,,,25.84
3/6/2015,12.04,,12.04,,,0,1,,,,25.82
3/7/2015,12.04,,12.04,,,0,1,,,,25.8
3/8/2015,12.04,,12.04,,,0,1,,,,25.78
3/9/2015,12.04,,12.04,,,0,1,,,,25.76
3/10/2015,12.04,,12.04,,,0,1,,,,25.74
3/11/2015,12.04,,12.04,,,0,1,,,,25.73
3/12/2015,12.04,,12.04,,,0,1,,,,25.7
3/13/2015,12.04,,12.04,,,0,1,,,,25.68
3/14/2015,12.04,,12.04,,,0,1,,,,25.67
3/15/2015,12.04,,12.04,,,0,1,,,,25.65
3/16/2015,12.04,,12.04,,,0,1,,,,25.63
3/17/2015,12.04,,12.04,,,0,1,,,,25.62
3/18/2015,12.04,,12.04,,,0,1,,,,25.61
3/19/2015,12.04,,12.04,,,0,1,,,,25.6
3/20/2015,12.04,,12.04,,,0,1,,,,25.58
3/21/2015,12.04,,12.04,,,0,1,,,,25.57
3/22/2015,12.04,,12.04,,,0,1,,,,25.56
3/23/2015,12.04,,12.04,,,0,1,,,,25.55
3/24/2015,12.04,,12.04,,,0,1,,,,25.54
3/25/2015,12.04,,12.04,,,0,1,,,,25.53
3/26/2015,12.04,,12.04,,,0,1,,,,25.52
3/27/2015,12.04,,12.04,,,0,1,,,,25.5
3/28/2015,12.04,,12.04,,,0,1,,,,25.49
3/29/2015,12.04,,12.04,,,0,1,,,,25.48
3/30/2015,12.04,,12.04,,,0,1,,,,25.47
3/31/2015,12.04,,12.04,,,0,1,,,,25.46
4/1/2015,12.04,,12.04,,,0,1,,,,25.44
4/2/2015,12.04,,12.04,,,0,1,,,,25.43
4/3/2015,12.04,,12.04,,,0,1,,,,25.42
4/4/2015,12.04,,12.04,,,0,1,,,,25.41
4/5/2015,12.04,,12.04,,,0,1,,,,25.39
4/6/2015,12.04,,12.04,,,0,1,,,,25.38
4/7/2015,12.04,,12.04,,,0,1,,,,25.37
4/8/2015,12.04,,12.04,,,0,1,,,,25.36
4/9/2015,12.04,,12.04,,,0,1,,,,25.35
4/10/2015,12.04,,12.04,,,0,1,,,,25.34
4/11/2015,12.04,,12.04,,,0,1,,,,25.33
4/12/2015,12.04,,12.04,,,0,1,,,,25.31
4/13/2015,12.04,,12.04,,,0,1,,,,25.3
4/14/2015,12.04,,12.04,,,0,1,,,,25.3
4/15/2015,12.04,,12.04,,,0,1,,,,25.29
4/16/2015,12.04,,12.04,,,0,1,,,,25.29
4/17/2015,12.04,,12.04,,,0,1,,,,25.28
4/18/2015,12.04,,12.04,,,0,1,,,,25.27
4/19/2015,12.04,,12.04,,,0,1,,,,25.26
4/20/2015,12.04,,12.04,,,0,1,,,,25.25
4/21/2015,12.04,,12.04,,,0,1,,,,25.27
4/22/2015,12.04,,12.04,,,0,1,,,,25.26
4/23/2015,12.04,,12.04,,,0,1,,,,25.25
4/24/2015,12.04,,12.04,,,0,1,,,,25.24
4/25/2015,12.04,,12.04,,,0,1,,,,25.23
4/26/2015,12.04,,12.04,,,0,1,,,,25.23
4/27/2015,12.04,,12.04,,,0,1,,,,25.21
4/28/2015,12.04,,12.04,,,0,1,,,,25.21
4/29/2015,12.04,,12.04,,,0,1,,,,25.2
4/30/2015,12.04,,12.04,,,0,1,,,,25.2
5/1/2015,12.04,,12.04,,,0,1,,,,25.21
5/2/2015,12.04,,12.04,,,0,1,,,,25.23
5/3/2015,12.04,,12.04,,,0,1,,,,25.23
5/4/2015,12.04,,12.04,,,0,1,,,,25.22
5/5/2015,12.04,,12.04,,,0,1,,,,25.22
5/6/2015,12.04,,12.04,,,0,1,,,,25.2
5/7/2015,12.04,,12.04,,,0,1,,,,25.2
5/8/2015,12.04,,12.04,,,0,1,,,,25.19
5/9/2015,12.04,,12.04,,,0,1,,,,25.18
5/10/2015,12.04,,12.04,,,0,1,,,,25.17
5/11/2015,12.04,,12.04,,,0,1,,,,25.16
5/12/2015,12.04,,12.04,,,0,1,,,,25.15
5/13/2015,12.04,,12.04,,,0,1,,,,25.13
5/14/2015,12.04,,12.04,,,0,1,,,,25.12
5/15/2015,12.04,,12.04,,,0,1,,,,25.11
5/16/2015,12.04,,12.04,,,0,1,,,,25.11
5/17/2015,12.04,,12.04,,,0,1,,,,25.1
5/18/2015,12.04,,12.04,,,0,1,,,,25.09
5/19/2015,12.04,,12.04,,,0,1,,,,25.07
5/20/2015,12.04,,12.04,,,0,1,,,,25.07
5/21/2015,12.04,,12.04,,,0,1,,,,25.12
5/22/2015,12.04,,12.04,,,0,1,,,,25.12
5/23/2015,12.04,,12.04,,,0,1,,,,25.11
5/24/2015,12.04,,12.04,,,0,1,,,,25.1
5/25/2015,12.04,,12.04,,,0,1,,,,25.09
5/26/2015,12.04,,12.04,,,0,1,,,,25.08
5/27/2015,12.04,,12.04,,,0,1,,,,25.06
5/28/2015,12.04,,12.04,,,0,1,,,,25.04
5/29/2015,12.04,,12.04,,,0,1,,,,25.04
5/30/2015,12.04,,12.04,,,0,1,,,,25.03
5/31/2015,12.04,,12.04,,,0,1,,,,25.02
6/1/2015,12.04,,12.04,,,0,1,,,,25.01
6/2/2015,12.04,,12.04,,,0,1,,,,25
6/3/2015,12.04,,12.04,,,0,1,,,,25
6/4/2015,12.04,,12.04,,,0,1,,,,25.01
6/5/2015,12.04,,12.04,,,0,1,,,,25.04
6/6/2015,12.04,,12.04,,,0,1,,,,25.04
6/7/2015,12.04,,12.04,,,0,1,,,,25.08
6/8/2015,12.04,,12.04,,,0,1,,,,25.11
6/9/2015,12.04,,12.04,,,0,1,,,,25.12
6/10/2015,12.04,,12.04,,,0,1,,,,25.13
6/11/2015,12.04,,12.04,,,0,1,,,,25.12
6/12/2015,12.04,,12.04,,,0,1,,,,25.12
6/13/2015,12.04,,12.04,,,0,1,,,,25.11
6/14/2015,12.04,,12.04,,,0,1,,,,25.1
6/15/2015,12.04,,12.04,,,0,1,,,,25.09
6/16/2015,12.04,,12.04,,,0,1,,,,25.08
6/17/2015,12.04,,12.04,,,0,1,,,,25.08
6/18/2015,12.04,,12.04,,,0,1,,,,25.07
6/19/2015,12.04,,12.04,,,0,1,,,,25.05
6/20/2015,12.04,,12.04,,,0,1,,,,25.04
6/21/2015,12.04,,12.04,,,0,1,,,,25.04
6/22/2015,12.04,,12.04,,,0,1,,,,25.02
6/23/2015,12.04,,12.04,,,0,1,,,,25.01
6/24/2015,12.04,,12.04,,,0,1,,,,24.99
6/25/2015,12.04,,12.04,,,0,1,,,,24.98
6/26/2015,12.04,,12.04,,,0,1,,,,24.97
6/27/2015,12.04,,12.04,,,0,1,,,,24.95
6/28/2015,12.04,,12.04,,,0,1,,,,24.94
6/29/2015,12.04,,12.04,,,0,1,,,,24.93
6/30/2015,12.04,,12.04,,,0,1,,,,24.92
7/1/2015,12.04,,12.04,,,0,1,,,,24.9
7/2/2015,12.04,,12.04,,,0,1,,,,24.89
7/3/2015,12.04,,12.04,,,0,1,,,,24.88
7/4/2015,12.04,,12.04,,,0,1,,,,24.87
7/5/2015,12.04,,12.04,,,0,1,,,,24.85
7/6/2015,12.04,,12.04,,,0,1,,,,24.84
7/7/2015,12.04,,12.04,,,0,1,,,,24.84
7/8/2015,12.04,,12.04,,,0,1,,,,24.83
7/9/2015,12.04,,12.04,,,0,1,,,,24.82
7/10/2015,12.04,,12.04,,,0,1,,,,24.82
7/11/2015,12.04,,12.04,,,0,1,,,,24.81
7/12/2015,12.04,,12.04,,,0,1,,,,24.82
7/13/2015,12.04,,12.04,,,0,1,,,,24.8
7/14/2015,12.04,,12.04,,,0,1,,,,24.8
7/15/2015,12.04,,12.04,,,0,1,,,,24.78
7/16/2015,12.04,,12.04,,,0,1,,,,24.78
7/17/2015,12.04,,12.04,,,0,1,,,,24.76
7/18/2015,12.04,,12.04,,,0,1,,,,24.75
7/19/2015,12.04,,12.04,,,0,1,,,,24.74
7/20/2015,12.04,,12.04,,,0,1,,,,24.73
7/21/2015,12.04,,12.04,,,0,1,,,,24.72
7/22/2015,12.04,,12.04,,,0,1,,,,24.72
7/23/2015,12.04,,12.04,,,0,1,,,,24.71
7/24/2015,12.04,,12.04,,,0,1,,,,24.69
7/25/2015,12.04,,12.04,,,0,1,,,,24.66
7/26/2015,12.04,,12.04,,,0,1,,,,24.65
7/27/2015,12.04,,12.04,,,0,1,,,,24.63
7/28/2015,12.04,,12.04,,,0,1,,,,24.61
7/29/2015,12.04,,12.04,,,0,1,,,,24.59
7/30/2015,12.04,,12.04,,,0,1,,,,24.58
7/31/2015,12.04,,12.04,,,0,1,,,,24.56
8/1/2015,12.04,,12.04,,1,1,0,,,,24.55
8/2/2015,12.04,,12.04,,,1,0,,,,24.55
8/3/2015,12.04,,12.04,,,1,0,,,,24.53
8/4/2015,12.04,,12.04,,,1,0,,,,24.52
8/5/2015,12.04,,12.04,,,1,0,,,,24.51
8/6/2015,12.04,,12.04,,,1,0,,,,24.5
8/7/2015,12.04,,12.04,,1,1,0,,,,24.49
8/8/2015,12.04,,12.04,,,1,0,,,,24.48
8/9/2015,12.04,,12.04,,,1,0,,,,24.48
8/10/2015,12.04,,12.04,,,1,0,,,,24.48
8/11/2015,12.04,,12.04,,,1,0,,,,24.46
8/12/2015,12.04,,12.04,,,1,0,,,,24.45
8/13/2015,12.04,,12.04,,,1,0,,,,24.44
8/14/2015,12.04,,12.04,,,1,0,,,,24.47
8/15/2015,12.04,,12.04,,,1,0,,,,24.48
8/16/2015,12.04,,12.04,,,1,0,,,,24.48
8/17/2015,12.04,,12.04,,,1,0,,,,24.49
8/18/2015,12.04,,12.04,,,1,0,,,,24.49
8/19/2015,12.04,,12.04,,,1,0,,,,24.48
8/20/2015,12.04,,12.04,,,1,0,,,,24.47
8/21/2015,12.04,,12.04,,2,0,1,,,,24.48
8/22/2015,12.04,,12.04,,,0,1,,,,24.46
8/23/2015,12.04,,12.04,,,0,1,,,,24.48
8/24/2015,12.04,,12.04,,,0,1,,,,24.48
8/25/2015,12.04,,12.04,,,0,1,,,,24.56
8/26/2015,12.04,,12.04,,,0,1,,,,24.56
8/27/2015,12.04,,12.04,,2,0,1,,,,24.55
8/28/2015,12.04,,12.04,,,0,1,,,,24.54
8/29/2015,12.04,,12.04,,,0,1,,,,24.52
8/30/2015,12.04,,12.04,,,0,1,,,,24.52
8/31/2015,12.04,,12.04,,,0,1,,,,24.51
9/1/2015,12.04,,12.04,,,0,1,,,,24.52
9/2/2015,12.04,,12.04,,,0,1,,,,24.51
9/3/2015,12.04,,12.04,,,0,1,,,,24.51
9/4/2015,12.04,,12.04,,,0,1,,,,24.51
9/5/2015,12.04,,12.04,,,0,1,,,,24.52
9/6/2015,12.04,,12.04,,,0,1,,,,24.58
9/7/2015,12.04,,12.04,,,0,1,,,,24.63
9/8/2015,12.04,,12.04,,,0,1,,,,24.67
9/9/2015,12.04,,12.04,,,0,1,,,,24.71
9/10/2015,12.04,,12.04,,,0,1,,,,24.76
9/11/2015,12.04,,12.04,,,0,1,,,,24.79
9/12/2015,12.04,,12.04,,,0,1,,,,24.79
9/13/2015,12.04,,12.04,,,0,1,,,,24.79
9/14/2015,12.04,,12.04,,,0,1,,,,24.78
9/15/2015,12.04,,12.04,,,0,1,,,,24.77
9/16/2015,12.04,,12.04,,,0,1,,,,24.81
9/17/2015,12.04,,12.04,,,0,1,,,,24.81
9/18/2015,12.04,,12.04,,,0,1,,,,24.82
9/19/2015,12.04,,12.04,,,0,1,,,,24.82
9/20/2015,12.04,,12.04,,,0,1,,,,24.82
9/21/2015,12.04,,12.04,,,0,1,,,,24.83
9/22/2015,12.04,,12.04,,,0,1,,,,24.85
9/23/2015,12.04,,12.04,,,0,1,,,,24.87
9/24/2015,12.04,,12.04,,,0,1,,,,24.88
9/25/2015,12.04,,12.04,,,0,1,,,,24.89
9/26/2015,12.04,,12.04,,,0,1,,,,24.89
9/27/2015,12.04,,12.04,,,0,1,,,,24.9
9/28/2015,12.04,,12.04,,,0,1,,,,24.9
9/29/2015,12.04,,12.04,,,0,1,,,,24.89
9/30/2015,12.04,,12.04,,,0,1,,,,24.9
10/1/2015,12.04,,12.04,,,0,1,,,,24.92
10/2/2015,12.04,,12.04,,,0,1,,,,24.92
10/3/2015,12.04,,12.04,,,0,1,,,,24.91
10/4/2015,12.04,,12.04,,,0,1,,,,24.9
10/5/2015,12.04,,12.04,,,0,1,,,,24.89
10/6/2015,12.04,,12.04,,,0,1,,,,24.92
10/7/2015,12.04,,12.04,,,0,1,,,,24.94
10/8/2015,12.04,,12.04,,,0,1,,,,24.93
10/9/2015,12.04,,12.04,,,0,1,,,,24.93
10/10/2015,12.04,,12.04,,,0,1,,,,24.94
10/11/2015,12.04,,12.04,,,0,1,,,,25
10/12/2015,12.04,,12.04,,,0,1,,,,25.02
10/13/2015,12.04,,12.04,,,0,1,,,,25.02
10/14/2015,12.04,,12.04,,,0,1,,,,25.03
10/15/2015,12.04,,12.04,,,0,1,,,,25.04
10/16/2015,12.04,,12.04,,,0,1,,,,25.05
10/17/2015,12.04,,12.04,,,0,1,,,,25.07
10/18/2015,12.04,,12.04,,,0,1,,,,25.08
10/19/2015,12.04,,12.04,,,0,1,,,,25.09
10/20/2015,12.04,,12.04,,,0,1,,,,25.09
10/21/2015,12.04,,12.04,,,0,1,,,,25.13
10/22/2015,12.04,,12.04,,,0,1,,,,25.14
10/23/2015,12.04,,12.04,,,0,1,,,,25.16
10/24/2015,12.04,,12.04,,,0,1,,,,25.2
10/25/2015,12.04,,12.04,,,0,1,,,,25.2
10/26/2015,12.04,,12.04,,,0,1,,,,25.19
10/27/2015,12.04,,12.04,,,0,1,,,,25.19
10/28/2015,12.04,,12.04,,,0,1,,,,25.2
10/29/2015,12.04,,12.04,,,0,1,,,,25.2
10/30/2015,12.04,,12.04,,,0,1,,,,25.21
10/31/2015,12.04,,12.04,,,0,1,,,,25.23
11/1/2015,12.04,,12.04,,,0,1,,,,25.25
11/2/2015,12.04,,12.04,,,0,1,,,,25.26
11/3/2015,12.04,,12.04,,,0,1,,,,25.27
11/4/2015,12.04,,12.04,,,0,1,,,,25.28
11/5/2015,12.04,,12.04,,,0,1,,,,25.3
11/6/2015,12.04,,12.04,,,0,1,,,,25.31
11/7/2015,12.04,,12.04,,,0,1,,,,25.31
11/8/2015,12.04,,12.04,,,0,1,,,,25.33
11/9/2015,12.04,,12.04,,,0,1,,,,25.36
11/10/2015,12.04,,12.04,,,0,1,,,,25.36
11/11/2015,12.04,,12.04,,,0,1,,,,25.36
11/12/2015,12.04,,12.04,,,0,1,,,,25.36
11/13/2015,12.04,,12.04,,,0,1,,,,25.36
11/14/2015,12.04,,12.04,,,0,1,,,,25.36
11/15/2015,12.04,,12.04,,,0,1,,,,25.4
11/16/2015,12.04,,12.04,,,0,1,,,,25.43
11/17/2015,12.04,,12.04,,,0,1,,,,25.49
11/18/2015,12.04,,12.04,,,0,1,,,,25.52
11/19/2015,12.04,,12.04,,,0,1,,,,25.54
11/20/2015,12.04,,12.04,,,0,1,,,,25.55
11/21/2015,12.04,,12.04,,,0,1,,,,25.55
11/22/2015,12.04,,12.04,,,0,1,,,,25.58
11/23/2015,12.04,,12.04,,,0,1,,,,25.58
11/24/2015,12.04,,12.04,,,0,1,,,,25.62
11/25/2015,12.04,,12.04,,,0,1,,,,25.63
11/26/2015,12.04,,12.04,,,0,1,,,,25.63
11/27/2015,12.04,,12.04,,,0,1,,,,25.64
11/28/2015,12.04,,12.04,,,0,1,,,,25.64
11/29/2015,12.04,,12.04,,,0,1,,,,25.64
11/30/2015,12.04,,12.04,,,0,1,,,,25.64
12/1/2015,12.04,,12.04,,,0,1,,,,25.64
12/2/2015,12.04,,12.04,,,0,1,,,,25.63
12/3/2015,12.04,,12.04,,,0,1,,,,25.66
12/4/2015,12.04,,12.04,,,0,1,,,,25.67
12/5/2015,12.04,,12.04,,,0,1,,,,25.67
12/6/2015,12.04,,12.04,,,0,1,,,,25.66
12/7/2015,12.04,,12.04,,,0,1,,,,25.66
12/8/2015,12.04,,12.04,,,0,1,,,,25.65
12/9/2015,12.04,,12.04,,,0,1,,,,25.65
12/10/2015,12.04,,12.04,,,0,1,,,,25.65
12/11/2015,12.04,,12.04,,,0,1,,,,25.64
12/12/2015,12.04,,12.04,,,0,1,,,,25.63
12/13/2015,12.04,,12.04,,,0,1,,,,25.62
12/14/2015,12.04,,12.04,,,0,1,,,,25.61
12/15/2015,12.04,,12.04,,,0,1,,,,25.6
12/16/2015,12.04,,12.04,,,0,1,,,,25.58
12/17/2015,12.04,,12.04,,,0,1,,,,25.58
12/18/2015,12.04,,12.04,,,0,1,,,,25.59
12/19/2015,12.04,,12.04,,,0,1,,,,25.58
12/20/2015,12.04,,12.04,,,0,1,,,,25.57
12/21/2015,12.04,,12.04,,,0,1,,,,25.56
12/22/2015,12.04,,12.04,,,0,1,,,,25.55
12/23/2015,12.04,,12.04,,,0,1,,,,25.54
12/24/2015,12.04,,12.04,,,0,1,,,,25.53
12/25/2015,12.04,,12.04,,,0,1,,,,25.51
12/26/2015,12.04,,12.04,,,0,1,,,,25.51
12/27/2015,12.04,,12.04,,,0,1,,,,25.5
12/28/2015,12.04,,12.04,,,0,1,,,,25.49
12/29/2015,12.04,,12.04,,,0,1,,,,25.48
12/30/2015,12.04,,12.04,,,0,1,,,,25.48
12/31/2015,12.04,,12.04,,,0,1,,,,25.46
1/1/2016,12.04,,12.04,,,0,1,,,,25.44
1/2/2016,12.04,,12.04,,,0,1,,,,25.43
1/3/2016,12.04,,12.04,,,0,1,,,,25.42
1/4/2016,12.04,,12.04,,,0,1,,,,25.41
1/5/2016,12.04,,12.04,,,0,1,,,,25.4
1/6/2016,12.04,,12.04,,,0,1,,,,25.38
1/7/2016,12.04,,12.04,,,0,1,,,,25.37
1/8/2016,12.04,,12.04,,,0,1,,,,25.37
1/9/2016,12.04,,12.04,,,0,1,,,,25.35
1/10/2016,12.04,,12.04,,,0,1,,,,25.33
1/11/2016,12.04,,12.04,,,0,1,,,,25.32
1/12/2016,12.04,,12.04,,,0,1,,,,25.32
1/13/2016,12.04,,12.04,,,0,1,,,,25.3
1/14/2016,12.04,,12.04,,,0,1,,,,25.29
1/15/2016,12.04,,12.04,,,0,1,,,,25.28
1/16/2016,12.04,,12.04,,,0,1,,,,25.27
1/17/2016,12.04,,12.04,,,0,1,,,,25.26
1/18/2016,12.04,,12.04,,,0,1,,,,25.24
1/19/2016,12.04,,12.04,,,0,1,,,,25.23
1/20/2016,12.04,,12.04,,,0,1,,,,25.22
1/21/2016,12.04,,12.04,,,0,1,,,,25.22
1/22/2016,12.04,,12.04,,,0,1,,,,25.2
1/23/2016,12.04,,12.04,,,0,1,,,,25.19
1/24/2016,12.04,,12.04,,,0,1,,,,25.18
1/25/2016,12.04,,12.04,,,0,1,,,,25.16
1/26/2016,12.04,,12.04,,,0,1,,,,25.16
1/27/2016,12.04,,12.04,,,0,1,,,,25.15
1/28/2016,12.04,,12.04,,,0,1,,,,25.14
1/29/2016,12.04,,12.04,,,0,1,,,,25.13
1/30/2016,12.04,,12.04,,,0,1,,,,25.12
1/31/2016,12.04,,12.04,,,0,1,,,,25.11
2/1/2016,12.04,,12.04,,,0,1,,,,25.11
2/2/2016,12.04,,12.04,,,0,1,,,,25.09
2/3/2016,12.04,,12.04,,,0,1,,,,25.09
2/4/2016,12.04,,12.04,,,0,1,,,,25.07
2/5/2016,12.04,,12.04,,,0,1,,,,25.05
2/6/2016,12.04,,12.04,,,0,1,,,,25.04
2/7/2016,12.04,,12.04,,,0,1,,,,25.02
2/8/2016,12.04,,12.04,,,0,1,,,,25.01
2/9/2016,12.04,,12.04,,,0,1,,,,25
2/10/2016,12.04,,12.04,,,0,1,,,,24.99
2/11/2016,12.04,,12.04,,,0,1,,,,24.98
2/12/2016,12.04,,12.04,,,0,1,,,,24.97
2/13/2016,12.04,,12.04,,,0,1,,,,24.96
2/14/2016,12.04,,12.04,,,0,1,,,,24.95
2/15/2016,12.04,,12.04,,,0,1,,,,24.94
2/16/2016,12.04,,12.04,,,0,1,,,,24.93
2/17/2016,12.04,,12.04,,1,1,0,,,,24.91
2/18/2016,12.04,,12.04,,,1,0,,,,24.9
2/19/2016,12.04,,12.04,,,1,0,,,,24.88
2/20/2016,12.04,,12.04,,,1,0,,,,24.87
2/21/2016,12.04,,12.04,,,1,0,,,,24.86
2/22/2016,12.04,,12.04,,,1,0,,,,24.85
2/23/2016,12.04,,12.04,,,1,0,,,,24.84
2/24/2016,12.04,,12.04,,,1,0,,,,24.83
2/25/2016,12.04,,12.04,,,1,0,,,,24.82
2/26/2016,12.04,,12.04,,,1,0,,,,24.8
2/27/2016,12.04,,12.04,,,1,0,,,,24.8
2/28/2016,12.04,,12.04,,,1,0,,,,24.78
2/29/2016,12.04,,12.04,,,1,0,,,,24.78
3/1/2016,12.04,,12.04,,1,1,0,,,,24.77
3/2/2016,12.04,,12.04,,,1,0,,,,24.76
3/3/2016,12.04,,12.04,,,1,0,,,,24.75
3/4/2016,12.04,,12.04,,,1,0,,,,24.73
3/5/2016,12.04,,12.04,,,1,0,,,,24.72
3/6/2016,12.04,,12.04,,,1,0,,,,24.71
3/7/2016,12.04,,12.04,,,1,0,,,,24.7
3/8/2016,12.04,,12.04,,,1,0,,,,24.69
3/9/2016,12.04,,12.04,,,1,0,,,,24.67
3/10/2016,12.04,,12.04,,,1,0,,,,24.66
3/11/2016,12.04,,12.04,,,1,0,,,,24.65
3/12/2016,12.04,,12.04,,,1,0,,,,24.63
3/13/2016,12.04,,12.04,,,1,0,,,,24.62
3/14/2016,12.04,,12.04,,,1,0,,,,24.61
3/15/2016,12.04,,12.04,,,1,0,,,,24.59
3/16/2016,12.04,,12.04,,,1,0,,,,24.58
3/17/2016,12.04,,12.04,,,1,0,,,,24.57
3/18/2016,12.04,,12.04,,,1,0,,,,24.55
3/19/2016,12.04,,12.04,,,1,0,,,,24.54
3/20/2016,12.04,,12.04,,,1,0,,,,24.53
3/21/2016,12.04,,12.04,,1,1,0,,,,24.51
3/22/2016,12.04,,12.04,,,1,0,,,,24.5
3/23/2016,12.04,,12.04,,,1,0,,,,24.48
3/24/2016,12.04,,12.04,,,1,0,,,,24.47
3/25/2016,12.04,,12.04,,,1,0,,,,24.46
3/26/2016,12.04,,12.04,,,1,0,,,,24.45
3/27/2016,12.04,,12.04,,,1,0,,,,24.43
3/28/2016,12.04,,12.04,,,1,0,,,,24.42
3/29/2016,12.04,,12.04,,,1,0,,,,24.41
3/30/2016,12.04,,12.04,,,1,0,,,,24.39
3/31/2016,12.04,,12.04,,,1,0,,,,24.38
4/1/2016,12.04,,12.04,,1,1,0,,,,24.37
4/2/2016,12.04,,12.04,,,1,0,,,,24.36
4/3/2016,12.04,,12.04,,,1,0,,,,24.34
4/4/2016,12.04,,12.04,,,1,0,,,,24.32
4/5/2016,12.04,,12.04,,,1,0,,,,24.3
4/6/2016,12.04,,12.04,,,1,0,,,,24.28
4/7/2016,12.04,,12.04,,,1,0,,,,24.27
4/8/2016,12.04,,12.04,,,1,0,,,,24.25
4/9/2016,12.04,,12.04,,,1,0,,,,24.23
4/10/2016,12.04,,12.04,,,1,0,,,,24.21
4/11/2016,12.04,,12.04,,1,1,0,,,,24.2
4/12/2016,12.04,,12.04,,,1,0,,,,24.17
4/13/2016,12.04,,12.04,,,1,0,,,,24.16
4/14/2016,12.04,,12.04,,,1,0,,,,24.15
4/15/2016,12.04,,12.04,,,1,0,,,,24.13
4/16/2016,12.04,,12.04,,,1,0,,,,24.11
4/17/2016,12.04,,12.04,,,1,0,,,,24.1
4/18/2016,11.89,,11.89,11.89,,1,0,,,,24.09
4/19/2016,11.89,,11.89,,,1,0,,,,24.08
4/20/2016,11.89,,11.89,,,1,0,,,,24.07
4/21/2016,11.89,,11.89,,,1,0,,,,24.05
4/22/2016,11.89,,11.89,,,1,0,,,,24.04
4/23/2016,11.89,,11.89,,,1,0,,,,24.03
